settlement_point,AZ_ALL,BAFFIN_ALL,BBREEZE_1_2,BCH_RN,BCK_RN,BLSMT1_5_A_6,BLUEJAY_RN,BLVN_RN,BOCO_ESS_RN,BOOTLEG_UN1,BRHEIGHT_RN,BRPANGLE_RN,BRP_LOP1_RN,BRP_SWNY_RN,BR_VHB6CT5_6,BUCHAN_ALL,BULLCRK_1_2,BYP_RN,CALAVER_JKS2,CASL_GAP_UN1,CEDROHI_CHW1,CISC_RN,CONTINEN_RN,COYOTSPR_RN,CPSES_UNIT1,DAN_ALL,DOW_64,DOW_81_2_84,DSWL_BES1,ESCONDID_ESR,EXN_8,FAL_FALCONG1,FAL_FALCONG3,FOXTROT_ALL,FO_FORMOSG8,FRMR_BS2_RN1,HAYSEN1_2,HB_HOUSTON,HB_NORTH,HB_SOUTH,HB_WEST,HDNLAKES_RN,HI_LONEB_RN1,HI_LONE_ALL,HOLSTEIN_ALL,HOVEY_GEN,H_HOLLO_WND1,JUNO_ALL,K2_DGR1_RN,LBRA_BES1,LEONLCPCT3_4,LHSES_UNIT1,LZ_HOUSTON,LZ_NORTH,LZ_SOUTH,LZ_WEST,MAINLAND_RN,MARBFA,MESQUITE_RN2,MESTENO_RN,MGSES_CT456,MIDWY_RN,MIL_MILG345,MLSES_UNIT3,MYR_ALL,NCO_RN,ODESW_RN,PAP1_PAP1,PB2SES_CT2,PB2SES_CT4,PH2_U1_U2,PINEFRST_RN,PPEC_RN,PTLBES_BESS1,QUEEN_SL_RN,RAT_RN_1,REROCK_ALL,RIOG_ESR_RN,RN_DEC_AGR_C,RN_LNP_SLR,RN_RHN_ESR,RN_SOLC_SLR,ROW_ALL,RSK_RN,RUSSEKST_RN,SAMSON_ALL,SANDHSYD1_2,SANDLAKE_RN,SIL_SILAS_10,SOLARA_UNIT1,SRWE1_UNIT1,STAM_SLR_ALL,STP_STP_G2,SWTWN4_WND45,SYBR_SLR_RN,S_HILLS_RN,TGW_T1_T2,TOPAZ_ALL,TRINITY_ALL,TRUENO_ALL
DAN_ALL,0.9950403381307171,0.6295271321653775,0.6368073007451179,0.9989782721380721,0.9991370284688713,-0.0836451736748093,0.9677933995782471,0.8124990370043189,-0.27079827292701597,-0.2666398341532054,0.9973110419601716,0.9991770418557631,0.8929145031218768,0.9991410698199723,0.9771295311093906,0.9173525614180532,-0.25594729373232417,0.9978843437369672,0.9749217260783134,-0.26046867051185024,0.8713122334885052,-0.19694119128998183,0.7767985535513743,-0.2676716877512173,-0.20617867978546545,1.0,0.9995869633930288,0.9995869633930288,-0.4932592783624845,0.5901820276286092,0.9948723250295601,0.8843551662299799,0.8843551662299799,0.9002906501812742,0.9667427003672003,-0.46230956056764055,0.9899449158870716,0.9952040262325584,,0.9844448257585062,-0.265983365911182,0.9972783738398842,-0.45828212898911147,-0.45828212898911147,-0.2940407383103649,-0.26682832546367347,-0.31425148831106753,-0.270798272927016,0.977782860059348,0.9853220312371913,0.9740616542647315,-0.3900005299836545,0.9964424781167298,-0.08165054357240417,0.9425772411409542,-0.29303972406062717,0.9975046877816068,0.9007892193462266,0.7532699775048332,0.8482503630621459,-0.27502315307172903,-0.268829685132764,0.01179326237071969,-0.11641234400949044,0.9989782721380721,0.9991063834689552,-0.2671496660689357,0.8173023406323322,-0.26752734454256405,-0.26752734454256405,-0.08017937697819894,-0.39009800020044255,0.869754529278257,0.9640628740889297,-0.2637434283877257,-0.6857556770230323,-0.26682832546367347,0.776516731150471,0.11804360972166818,0.9988204798177301,0.9944621323548768,-0.16496067687787325,0.9987378507872159,-0.32597092131558664,-0.045186715293714666,-0.42161189519747416,0.9921718213568359,-0.26779758137669224,0.7532870902912222,-0.24647662069955623,-0.270798272927016,-0.4222513326413645,0.9998933450058743,-0.26091068624398994,0.9407412139721804,-0.056577153881336335,0.6295271321653775,0.9973283757880096,-0.09305334605086621,0.7510701817589897
DOW_64,0.9974760102588314,0.6269397618910653,0.6339613160610562,0.9998621573624331,0.9999149898713733,-0.07810861223389244,0.9745759633240113,0.8287866777265379,-0.2563973968023954,-0.25197427731911276,0.9989986153972108,0.9999119422352112,0.8897488519554136,0.9998991515676973,0.9706588620552866,0.906184224542775,-0.24157486771965814,0.9993342407808019,0.9683162276338276,-0.24631064128525573,0.8676519172692521,-0.1882742713637216,0.7737176185956756,-0.2533180716228458,-0.21150040444728413,0.9995869633930288,1.0,1.0,-0.5142468880855956,0.5975824345822331,0.9973554042530851,0.881244901113799,0.881244901113799,0.8940088719866545,0.9637817433607466,-0.4682812403746794,0.9856333391014488,0.9975918967515989,,0.9803990837937135,-0.253500178585855,0.9989785247920433,-0.4419451152003797,-0.4419451152003797,-0.2801380764997613,-0.2523726683309767,-0.30011176533265965,-0.2563973968023954,0.9714258136362698,0.9800903901330593,0.9672164001283993,-0.395746161195952,0.9984445441622134,-0.08864323563882835,0.9402835034745842,-0.27827349920420613,0.9991152898659996,0.8887895848477175,0.7503989128541508,0.8450917146630346,-0.26105667340085387,-0.254598023825623,0.011470548239762877,-0.12204074418970479,0.9998621573624329,0.9998866596248349,-0.2530906844955743,0.8149241645515207,-0.2533013928750347,-0.2533013928750347,-0.07597315804918134,-0.3939364951963277,0.8763994233143527,0.9611298743222528,-0.249429215957787,-0.6680104692075524,-0.2523726683309767,0.7734369639382792,0.11693990606351902,0.9997935906953461,0.9970579934721691,-0.15662595622497572,0.999764638365511,-0.3152021079291097,-0.03863303471185044,-0.4264970231197416,0.9883413796416906,-0.2534439481781514,0.750408076284508,-0.23546104650547853,-0.2563973968023954,-0.42716438146463914,0.9990764584678085,-0.24770510049170252,0.9499278157780716,-0.0532319414415941,0.6269397618910652,0.999009326075189,-0.08886896875696167,0.7482255596690406
DOW_81_2_84,0.9974760102588314,0.6269397618910653,0.6339613160610562,0.9998621573624331,0.9999149898713733,-0.07810861223389244,0.9745759633240113,0.8287866777265379,-0.2563973968023954,-0.25197427731911276,0.9989986153972108,0.9999119422352112,0.8897488519554136,0.9998991515676973,0.9706588620552866,0.906184224542775,-0.24157486771965814,0.9993342407808019,0.9683162276338276,-0.24631064128525573,0.8676519172692521,-0.1882742713637216,0.7737176185956756,-0.2533180716228458,-0.21150040444728413,0.9995869633930288,1.0,1.0,-0.5142468880855956,0.5975824345822331,0.9973554042530851,0.881244901113799,0.881244901113799,0.8940088719866545,0.9637817433607466,-0.4682812403746794,0.9856333391014488,0.9975918967515989,,0.9803990837937135,-0.253500178585855,0.9989785247920433,-0.4419451152003797,-0.4419451152003797,-0.2801380764997613,-0.2523726683309767,-0.30011176533265965,-0.2563973968023954,0.9714258136362698,0.9800903901330593,0.9672164001283993,-0.395746161195952,0.9984445441622134,-0.08864323563882835,0.9402835034745842,-0.27827349920420613,0.9991152898659996,0.8887895848477175,0.7503989128541508,0.8450917146630346,-0.26105667340085387,-0.254598023825623,0.011470548239762877,-0.12204074418970479,0.9998621573624329,0.9998866596248349,-0.2530906844955743,0.8149241645515207,-0.2533013928750347,-0.2533013928750347,-0.07597315804918134,-0.3939364951963277,0.8763994233143527,0.9611298743222528,-0.249429215957787,-0.6680104692075524,-0.2523726683309767,0.7734369639382792,0.11693990606351902,0.9997935906953461,0.9970579934721691,-0.15662595622497572,0.999764638365511,-0.3152021079291097,-0.03863303471185044,-0.4264970231197416,0.9883413796416906,-0.2534439481781514,0.750408076284508,-0.23546104650547853,-0.2563973968023954,-0.42716438146463914,0.9990764584678085,-0.24770510049170252,0.9499278157780716,-0.0532319414415941,0.6269397618910652,0.999009326075189,-0.08886896875696167,0.7482255596690406
DSWL_BES1,-0.5647195097930361,-0.21438550201961726,-0.21718465464364534,-0.5257719631016763,-0.5236745874154053,0.34329354877980583,-0.6648121926744027,-0.8221479085896984,0.13041757762032577,-0.08627134394314433,-0.5463114676442982,-0.5215603902813368,-0.3242999540309539,-0.5221244032061596,-0.33138687633335956,-0.2205976030017928,0.12548528857666047,-0.5404977769450855,-0.3302557110383206,-0.06787293567611785,-0.31694336050508176,0.28436401779705106,-0.28162791700374334,-0.06761576822561052,0.6790816226109732,-0.4932592783624845,-0.5142468880855956,-0.5142468880855956,1.0,-0.33052445994226864,-0.5658055462533031,-0.32084815877936096,-0.32084815877936096,-0.3294752961744421,-0.38794602133935896,-0.0033269150342981795,-0.38566810393537376,-0.5635887805970332,,-0.38233843753994484,0.1863645205152092,-0.5465746105870214,0.08175393131104843,0.08175393131104843,0.1638019092865261,-0.0738214606922716,0.16226426768824742,0.13041757762032574,-0.3352736002877764,-0.3645556141710753,-0.32119662834553886,-0.06260212142517192,-0.5540821277926982,0.6619082880741528,-0.38141523462234717,0.014159779304913602,-0.5444207436727417,-0.20445343727602003,-0.27206445980064203,-0.31066222759036216,0.15210798401742584,-0.05821252622944784,0.45745593944637,-0.23823713985484352,-0.5257719631016763,-0.5226026611985737,-0.05793032801593717,-0.2954850978721938,-0.06238671992119628,-0.06238671992119628,0.27334282304560303,-0.1178240865223762,-0.8058130984741365,-0.3862990241332592,-0.07489367642811179,0.06543926429488979,-0.0738214606922716,-0.28149570206657926,0.4207358928965837,-0.5276807641661451,-0.5686224802246129,0.29593071149482547,-0.5299127116486294,0.19691452167624854,-0.03611437905892967,-0.06534246317474166,-0.41198093178684136,-0.06765561129926988,-0.27206057101150033,0.24409136892534694,0.13041757762032574,-0.064072082609134,-0.48250245909270467,0.17547180995662542,-0.6967362480690708,0.3927878949249511,-0.21438550201961726,-0.546147626405035,0.3865216656512404,-0.27109696758330687
ESCONDID_ESR,0.6135111537933041,0.336974683686918,0.33384170468696994,0.6014851596561857,0.6006888330793634,0.35870667809533413,0.6371458229859924,0.641744046887977,0.3217154654770225,0.39347007013810226,0.607992490379664,0.6001350241166783,0.49492431918335694,0.6002544850812008,0.5206961632175995,0.3899502930762787,0.33368512845830545,0.6060871270389008,0.5170968758213548,0.42896563853637126,0.43409496065776576,0.2933633222261419,0.42598201526763657,0.3738959183170383,0.16383983746091285,0.5901820276286092,0.5975824345822331,0.5975824345822331,-0.33052445994226864,1.0,0.6138839016169009,0.48569509143403927,0.48569509143403927,0.48427742901647813,0.5435222322229607,-0.6326586485654339,0.551031621719571,0.6131147282491939,,0.543298631157628,0.3276436497317761,0.608104203352558,0.03661578613671183,0.03661578613671183,0.2358880166972478,0.3885096263443075,0.21641020772341446,0.3217154654770225,0.5215916253515376,0.5405716570751918,0.5162369029368251,-0.601459110436144,0.610252633885069,0.22506782113354626,0.5474768173628686,0.3875323822711002,0.6073723743514294,0.3622583424899464,0.4055406108108405,0.44882169638139446,0.27101719468288854,0.3574116989150299,0.356503539984719,-0.4641371095450473,0.6014851596561858,0.6004850615711453,0.34918395458173934,0.4511590031129776,0.36288010059872117,0.36288010059872117,0.26728887725279565,-0.5879503819750822,0.43026417945018886,0.542081022322388,0.3949955182453292,-0.09360807154292368,0.3885096263443075,0.42566447444900557,0.4112919285466,0.6020855779181291,0.6146390381443454,0.32366699636835217,0.6027183730526866,0.07233801198879072,0.653355440217309,-0.6089153271497975,0.5405768113913094,0.37247619612288624,0.4049533564729683,0.2816811442727093,0.3217154654770225,-0.6093782984510119,0.5868128824297401,0.2748141821034357,0.6544849793665974,0.35200998791457455,0.336974683686918,0.6079307521330531,0.3374060535792855,0.40428381996544277
EXN_8,0.999998190834773,0.6131239462915837,0.6198276177809977,0.9983829373015037,0.9982126953629264,-0.06401278086995328,0.9882807414908202,0.8672167864863383,-0.21909838782048838,-0.2136554288191803,0.9996078118007272,0.9980173221839019,0.8746368043319542,0.9980586916746592,0.9510060081121777,0.8748930818219557,-0.20439616030464156,0.9993419713621579,0.9486133002474181,-0.20933971209746005,0.8518298236477098,-0.1658260197065321,0.7588864873117771,-0.21585791369322244,-0.2245286669155462,0.9948723250295601,0.9973554042530851,0.9973554042530851,-0.5658055462533031,0.6138839016169009,1.0,0.86614033374839,0.86614033374839,0.8782014100756449,0.9506545623173066,-0.48154655411181846,0.9713814723398411,0.9999939765334126,,0.9656580639886477,-0.2210718886149191,0.9996202110815329,-0.39902993009656673,-0.39902993009656673,-0.24408786776969088,-0.21463279967533172,-0.2633978429272721,-0.2190983878204884,0.9521353882437226,0.9635918662529392,0.9466726918013469,-0.40868413581164775,0.9998554632286515,-0.10634050824768956,0.9282255638921799,-0.23984417203799355,0.9995289540917365,0.8554595768906829,0.7357617052680977,0.8298875586343422,-0.2248608601240429,-0.21747415451569957,0.010341666081662874,-0.13564434822636282,0.9983829373015037,0.9980990916672564,-0.2164192770235212,0.8008611004812233,-0.21618566384672558,-0.21618566384672558,-0.06586817556615782,-0.40203735481868824,0.8902390182179934,0.9479847351845084,-0.21204953345263514,-0.6209390615821845,-0.21463279967533172,0.7586047092903309,0.1134509761129335,0.9985108921266754,0.999991477495905,-0.1351363066089958,0.9986950188088236,-0.2870316752151325,-0.022691515719253413,-0.4371446873147409,0.9752698467164238,-0.21598307271953202,0.7357577737636459,-0.20690464923321567,-0.2190983878204884,-0.43788022117715325,0.9933164115219237,-0.2135129389395141,0.9699357707071017,-0.04480545947531953,0.6131239462915837,0.999601037666171,-0.07816992194258411,0.7336225926523694
FAL_FALCONG1,0.8665682961590959,0.8194185484986722,0.8105646929899754,0.8800615126131386,0.8783811641415723,-0.07395290459650782,0.8187345143487605,0.6339330526140352,-0.28565977436776774,-0.30707980397467455,0.8725356164573501,0.882789835426456,0.9995573954849892,0.8828782581206749,0.875790619011527,0.8429110137522814,-0.2727703576344474,0.8739940857038424,0.8605968480618726,-0.29869336491180964,0.9663460372892773,-0.18796446483883347,0.9132927462378481,-0.30343752524201817,-0.12812827484091,0.8843551662299799,0.881244901113799,0.881244901113799,-0.32084815877936096,0.48569509143403927,0.86614033374839,1.0,1.0,0.6557893095806379,0.9709946831943818,-0.40083512757431894,0.8783741993522401,0.866860804618123,,0.9324141536856324,-0.27273782733319096,0.8724224828861346,-0.46948491515604646,-0.46948491515604646,-0.30031207924542047,-0.3043426670486773,-0.3188771455609154,-0.28565977436776774,0.8720479912612699,0.875101927875409,0.8723760243767203,-0.3396272184081,0.8702186915822558,-0.011729003163878432,0.9833634642220762,-0.3173315429240436,0.8730445744404466,0.8314532339045191,0.9123402255259424,0.9770782882743047,-0.28654444528416967,-0.30233477985057905,0.0395548885685913,-0.10193211610880405,0.8800615126131387,0.8829307146440779,-0.2998054280528128,0.9858883202721942,-0.30179765881165865,-0.30179765881165865,-0.02889402329849065,-0.3490794224951311,0.7205022993361322,0.9733192551109378,-0.301741247242722,-0.6637063763747715,-0.3043426670486773,0.913293515613468,0.13660259731356436,0.8810165406205491,0.8651343560063652,-0.15969635129141801,0.8768436601684959,-0.3112167819341277,-0.0321488709373676,-0.37116039410304213,0.8797052319209625,-0.30353547490392546,0.912121992477294,-0.24353061392805259,-0.28565977436776774,-0.3715759653033938,0.8872372231402775,-0.26897115725810594,0.7785058225922689,-0.03894184853565626,0.8194185484986721,0.8725982544846238,-0.07564627393544825,0.9122054487879642
FAL_FALCONG3,0.8665682961590959,0.8194185484986722,0.8105646929899754,0.8800615126131386,0.8783811641415723,-0.07395290459650782,0.8187345143487605,0.6339330526140352,-0.28565977436776774,-0.30707980397467455,0.8725356164573501,0.882789835426456,0.9995573954849892,0.8828782581206749,0.875790619011527,0.8429110137522814,-0.2727703576344474,0.8739940857038424,0.8605968480618726,-0.29869336491180964,0.9663460372892773,-0.18796446483883347,0.9132927462378481,-0.30343752524201817,-0.12812827484091,0.8843551662299799,0.881244901113799,0.881244901113799,-0.32084815877936096,0.48569509143403927,0.86614033374839,1.0,1.0,0.6557893095806379,0.9709946831943818,-0.40083512757431894,0.8783741993522401,0.866860804618123,,0.9324141536856324,-0.27273782733319096,0.8724224828861346,-0.46948491515604646,-0.46948491515604646,-0.30031207924542047,-0.3043426670486773,-0.3188771455609154,-0.28565977436776774,0.8720479912612699,0.875101927875409,0.8723760243767203,-0.3396272184081,0.8702186915822558,-0.011729003163878432,0.9833634642220762,-0.3173315429240436,0.8730445744404466,0.8314532339045191,0.9123402255259424,0.9770782882743047,-0.28654444528416967,-0.30233477985057905,0.0395548885685913,-0.10193211610880405,0.8800615126131387,0.8829307146440779,-0.2998054280528128,0.9858883202721942,-0.30179765881165865,-0.30179765881165865,-0.02889402329849065,-0.3490794224951311,0.7205022993361322,0.9733192551109378,-0.301741247242722,-0.6637063763747715,-0.3043426670486773,0.913293515613468,0.13660259731356436,0.8810165406205491,0.8651343560063652,-0.15969635129141801,0.8768436601684959,-0.3112167819341277,-0.0321488709373676,-0.37116039410304213,0.8797052319209625,-0.30353547490392546,0.912121992477294,-0.24353061392805259,-0.28565977436776774,-0.3715759653033938,0.8872372231402775,-0.26897115725810594,0.7785058225922689,-0.03894184853565626,0.8194185484986721,0.8725982544846238,-0.07564627393544825,0.9122054487879642
FOXTROT_ALL,0.8785905239600297,0.39283577536879266,0.42152450404567304,0.8893479277811033,0.8919797831913172,-0.13065937367412508,0.830466273460911,0.6357973517975694,-0.3431165514080225,-0.2965690234885598,0.8848051761950413,0.8889311160547596,0.669564658012753,0.8885712038501808,0.9303822263876215,0.9061956050831433,-0.3289996488730109,0.8868766243189569,0.9419859243245267,-0.2866010927497511,0.6979613292558761,-0.2520531158149152,0.5534801230744992,-0.3005474403344429,-0.17837718212587,0.9002906501812742,0.8940088719866545,0.8940088719866545,-0.3294752961744421,0.48427742901647813,0.8782014100756449,0.6557893095806379,0.6557893095806379,1.0,0.8010416244077035,-0.36002646600806715,0.9272568727363696,0.8790953995446583,,0.8735032609072092,-0.3249052507328112,0.884725943056793,-0.5291524919269578,-0.5291524919269578,-0.371206866147284,-0.2980403563299751,-0.391614134675563,-0.3431165514080226,0.9335974188311588,0.9324001043314067,0.9316936130734412,-0.2952350535292177,0.8821788721194797,-0.05524054564418705,0.7467815639231654,-0.33895489527636397,0.8854607501938421,0.8971174061867037,0.5140782229557801,0.6306860055630628,-0.3499344772954482,-0.3039102673440958,-0.011931237462110661,-0.04754801291892247,0.8893479277811034,0.8882495823843929,-0.3019737117733711,0.5380116392468561,-0.30146360615216405,-0.30146360615216405,-0.1186316135148932,-0.3065378654719862,0.7544617878062877,0.7943183496757014,-0.2930765092024309,-0.7440800454010863,-0.2980403563299751,0.5530479465970246,0.08872473826035153,0.8874488087330611,0.8772370939542252,-0.21999297302429016,0.8901328436701297,-0.3919788454966405,-0.06297671192522923,-0.3291345516063179,0.9248694735052062,-0.30077268662060797,0.5147363105759918,-0.30996178598850715,-0.3431165514080226,-0.32955848461389203,0.9017908795674023,-0.33454400241556176,0.7953835281815792,-0.09442281882173371,0.39283577536879266,0.8848457140674242,-0.13171450237621316,0.5100496374619977
FO_FORMOSG8,0.9510328760980884,0.7495776081648828,0.7476118266126373,0.9622392332034946,0.9615547673431615,-0.09013801070106875,0.9062825350671733,0.7182300650124297,-0.30770972012025205,-0.3199258529569228,0.9563273614976182,0.964004671189412,0.9749585838412259,0.9640063281880917,0.9591186291849048,0.9186356428379726,-0.2935351033055997,0.9577059561612479,0.9498768751975333,-0.3118443598900367,0.9432753645069728,-0.2109755688742931,0.8721994894676238,-0.3177713416355073,-0.1650384668501632,0.9667427003672003,0.9637817433607466,0.9637817433607466,-0.38794602133935896,0.5435222322229607,0.9506545623173066,0.9709946831943818,0.9709946831943818,0.8010416244077035,1.0,-0.4328372172564489,0.9639091655273917,0.951332124816791,,0.9891751840313718,-0.2962745359202649,0.9562338713661809,-0.4980798282841566,-0.4980798282841566,-0.3254947832552404,-0.3181410002245955,-0.34561243806133374,-0.30770972012025205,0.9572557146593363,0.9610212942542425,0.9563439684676441,-0.3646406201706878,0.95424935771367,-0.03913798331134254,0.992944228133042,-0.3380365921760495,0.956795294930899,0.905486358525091,0.8603416522202706,0.939718745891406,-0.30919816551978013,-0.31738081046394806,0.025451879664684623,-0.10255650227597417,0.9622392332034945,0.9639890335522394,-0.314896797964336,0.9328297455174662,-0.31651978977129636,-0.31651978977129636,-0.07283186584639531,-0.37224692493520156,0.8063909969371446,0.999930063789422,-0.31509041618013217,-0.7176722008870441,-0.3181410002245955,0.8720627873687613,0.13077443924777402,0.9625625425876423,0.9497694001461212,-0.17973984927147973,0.960206126237501,-0.3409265601967558,-0.05564435580130189,-0.39826596558684846,0.9651976755348176,-0.3178740028291973,0.8601945441300571,-0.26825178722900894,-0.30770972012025205,-0.39876699582020636,0.9687400104394557,-0.29176477793093036,0.8682543138298783,-0.05511473460922526,0.7495776081648828,0.9563795579299419,-0.09382765594713725,0.8592285653568061
FRMR_BS2_RN1,-0.4811374667653645,-0.2526596919123305,-0.2496645080475974,-0.4716690326466683,-0.47072155751858974,-0.8433170496769091,-0.5001177962696816,-0.5210118554181747,-0.6770891177669398,-0.29357878763706863,-0.47672871588301763,-0.4708090343519679,-0.4062891089268949,-0.4709133149684443,-0.3991909768889462,-0.25755289754194777,-0.6873045634935306,-0.47515759994086787,-0.39565798587974765,-0.3085574022859305,-0.3700637779214292,-0.7460849372444015,-0.32051687569461595,-0.3085940368288213,-0.6893562047086006,-0.46230956056764055,-0.4682812403746794,-0.4682812403746794,-0.0033269150342981795,-0.6326586485654339,-0.48154655411181846,-0.40083512757431894,-0.40083512757431894,-0.36002646600806715,-0.4328372172564489,1.0,-0.43682794267336755,-0.4808365715680401,,-0.42871948713449265,-0.6814177124898468,-0.47690309614976806,-0.42835289185093955,-0.42835289185093955,-0.6774306587140105,-0.3043207363417495,-0.6590019559632452,-0.6770891177669396,-0.40058490789639895,-0.41911423368772993,-0.39373267175192717,0.9966195404860945,-0.47859616241744163,-0.739433007695794,-0.4361611480021583,-0.4483382818813871,-0.4762335159554964,-0.21757607591262204,-0.3094198210674245,-0.3643012037146382,-0.6868607304736584,-0.3172306434599964,-0.8628753750276926,0.9336173980295728,-0.4716690326466683,-0.4711498058434933,-0.3101808967347137,-0.37579459327805725,-0.31107310091695495,-0.31107310091695495,-0.6291617019790005,0.9932745276265381,-0.08711769265726739,-0.4319942204472252,-0.29893515145532923,-0.14961497850916045,-0.3043207363417495,-0.32033961850189335,-0.9000150795247958,-0.47231981505182286,-0.48204974759468183,-0.7965658557843542,-0.47243080761710177,-0.5165464601630597,-0.23024150634590426,0.9979967631916227,-0.41603929899639835,-0.3083262312942978,-0.3091316964723363,-0.733656344548211,-0.6770891177669396,0.9980747302174798,-0.45929915472481575,-0.7077400733838922,-0.5393641473453468,-0.8513167903112572,-0.2526596919123305,-0.476677520065997,-0.83521288770323,-0.30888968808440576
HAYSEN1_2,0.971766140723588,0.6212514468966145,0.6305032396498972,0.982766482573529,0.9835211258233272,-0.09965124566311581,0.9247272860318552,0.727430152880951,-0.3276344783897396,-0.3306018316301036,0.9774772639065072,0.9835725579829998,0.8875361534603478,0.983417077818511,0.9962547466465207,0.9564187401221192,-0.31283169382100506,0.9791558009534157,0.9954057930890484,-0.3216707625146244,0.8692951474787677,-0.22683441515208425,0.77116658103981,-0.32956138833873394,-0.1703552232161728,0.9899449158870716,0.9856333391014488,0.9856333391014488,-0.38566810393537376,0.551031621719571,0.9713814723398411,0.8783741993522401,0.8783741993522401,0.9272568727363696,0.9639091655273917,-0.43682794267336755,1.0,0.9721530855333541,,0.9891477976209186,-0.3138983280410965,0.9773872742907419,-0.5216581573398685,-0.5216581573398685,-0.3477195406542128,-0.3294256150801643,-0.3688490569468632,-0.3276344783897396,0.9966136915059755,0.9990252518511749,0.994982672834844,-0.3667542863868042,0.9751510045680545,-0.039467510819332995,0.9349775360322499,-0.35478958091115415,0.9780277014814109,0.9436014725745852,0.7458337214850036,0.8422699958414053,-0.3295743940962012,-0.329825610119346,0.022146401435774794,-0.09763470925748295,0.982766482573529,0.9832738952057903,-0.32735367178662345,0.8060444206036057,-0.3286507437774964,-0.3286507437774964,-0.09321473289249449,-0.37584319512815023,0.8246717119246494,0.960871710508166,-0.32574709749208297,-0.7559905245718797,-0.3294256150801643,0.7708675338065551,0.13069746513826874,0.9821253651362473,0.9704574016685068,-0.19336511651613622,0.9819672356562625,-0.3652776432053408,-0.07868890536077809,-0.40192818877910685,0.9981459429255874,-0.3296837339965915,0.7459016260302942,-0.2867935115330229,-0.3276344783897396,-0.4024267820107754,0.9916696512756398,-0.311734130477546,0.8874486976301185,-0.06254692966827191,0.6212514468966145,0.9775240400485435,-0.1025458292998224,0.7434389474329434
HB_HOUSTON,0.9999982902308983,0.6137280139318171,0.6204548234613021,0.9985656299247744,0.9984063395623581,-0.06484613308121052,0.9877674346397172,0.8655510911765345,-0.22098072303796912,-0.2155127006651125,0.9996954504389061,0.9982183575713653,0.8753617894890933,0.9982572570935132,0.9520266924928169,0.8764578067011555,-0.20627436558037038,0.9994573283336665,0.9496416433095797,-0.21113149052447458,0.8525968347342358,-0.16706978719760351,0.7595785083749691,-0.21767760456684723,-0.2241336492185839,0.9952040262325584,0.9975918967515989,0.9975918967515989,-0.5635887805970332,0.6131147282491939,0.9999939765334126,0.866860804618123,0.866860804618123,0.8790953995446583,0.951332124816791,-0.4808365715680401,0.9721530855333541,1.0,,0.9664305372758525,-0.22274001525326823,0.9997063269733174,-0.40111505382092183,-0.40111505382092183,-0.2459242355025733,-0.2164643233718678,-0.2652642554756195,-0.22098072303796915,0.9531409014985721,0.9644681703391879,0.9477349323814247,-0.40797543639018924,0.9999064488207582,-0.10571948820922117,0.928831460468433,-0.24174259448931695,0.9996256106963786,0.8571212511197416,0.7364337850179606,0.8306190505566909,-0.22670679995449372,-0.21928024620485811,0.010212615087946979,-0.13485748809697462,0.9985656299247743,0.998295052551705,-0.21820270667847846,0.801502965282339,-0.21798989355682566,-0.21798989355682566,-0.0664380294393404,-0.4015458591135082,0.889786301828384,0.9486614597533222,-0.21386193926393707,-0.6232487773157441,-0.2164643233718678,0.7592966258821822,0.1134420941968846,0.9986841232716333,0.9999728130962384,-0.1363120758348523,0.9988596948612447,-0.28844907073389464,-0.023499011481347813,-0.4365441820322887,0.9759922979285723,-0.21780287027765755,0.736430663861337,-0.20840756257989068,-0.22098072303796915,-0.4372769024949494,0.9936953506493056,-0.21526694320644127,0.9691262383553794,-0.045376175793571706,0.6137280139318171,0.9996895131820576,-0.07885006853783795,0.7342921216434836
HB_NORTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
